"year","mun","cont","kg"
2022,"Guareña",28,40191
2022,"Haba, La",9,13292
2022,"Helechosa de los Montes",3,0
2022,"Herrera del Duque",16,12358
2022,"Higuera de la Serena",5,4874
2022,"Higuera de Llerena",3,822
2022,"Higuera de Vargas",9,6659
2022,"Higuera la Real",14,25659
2022,"Hinojosa del Valle",6,2510
2022,"Hornachos",22,9971
2022,"Jerez de los Caballeros",64,92646
2022,"Lapa, La",5,0
2022,"Llera",4,9190
2022,"Llerena",36,63802
2022,"Lobón",16,21708
2022,"Magacela",2,2243
2022,"Maguilla",5,8363
2022,"Malcocinado",3,3316
2022,"Malpartida de la Serena",5,1897
2022,"Manchita",5,2331
2022,"Medellín",20,26902
2022,"Medina de las Torres",12,9764
2022,"Mengabril",4,2933
2022,"Mérida",252,540220
2022,"Mirandilla",6,5987
2022,"Monesterio",39,73162
2022,"Montemolín",15,23160
2022,"Monterrubio de la Serena",14,9523
2022,"Montijo",77,130427
2022,"Morera, La",3,2370
2022,"Nava de Santiago, La",13,20378
2022,"Navalvillar de Pela",27,30330
2022,"Nogales",3,2999
2022,"Oliva de la Frontera",27,28394
2022,"Oliva de Mérida",7,3116
2022,"Olivenza",50,89574
2022,"Orellana de la Sierra",1,1542
2022,"Orellana la Vieja",17,19322
2022,"Palomas",5,2555
2022,"Parra, La",8,1385
2022,"Peñalsordo",4,3659
2022,"Peraleda del Zaucejo",10,3344
2022,"Puebla de Alcocer",6,6037
2022,"Puebla de la Calzada",37,42619
2022,"Puebla de la Reina",8,9935
2022,"Puebla de Obando",15,11272
2022,"Puebla de Sancho Pérez",22,18041
2022,"Puebla del Maestre",5,6584
2022,"Puebla del Prior",6,4414
2022,"Pueblonuevo del Guadiana",11,14556
2022,"Quintana de la Serena",28,25940
2022,"Reina",2,1895
2022,"Rena",4,2204
2022,"Retamal de Llerena",3,2893
2022,"Ribera del Fresno",31,28228
2022,"Risco",0,0
2022,"Roca de la Sierra, La",12,15387
2022,"Salvaleón",15,6410
2022,"Salvatierra de los Barros",3,7287
2022,"San Pedro de Mérida",7,2764
2022,"San Vicente de Alcántara",34,61807
2022,"Sancti-Spíritus",1,0
2022,"Santa Amalia",16,24785
2022,"Santa Marta",26,47456
2022,"Santos de Maimona, Los",55,99999
2022,"Segura de León",12,23597
2022,"Siruela",8,11711
2022,"Solana de los Barros",15,13853
2022,"Talarrubias",23,12453
2022,"Talavera la Real",33,45748
2022,"Táliga",6,1903
2022,"Tamurejo",2,3056
2022,"Torre de Miguel Sesmero",4,4092
2022,"Torremayor",5,6900
2022,"Torremejía",11,11738
2022,"Trasierra",4,2840
2022,"Trujillanos",8,8463
2022,"Usagre",5,6727
2022,"Valdecaballeros",9,12411
2022,"Valdelacalzada",11,16469
2022,"Valdetorres",8,8063
2022,"Valencia de las Torres",2,2003
2022,"Valencia del Mombuey",7,9870
2022,"Valencia del Ventoso",13,18038
2022,"Valle de la Serena",6,5730
2022,"Valle de Matamoros",2,3024
2022,"Valle de Santa Ana",5,7375
2022,"Valverde de Burguillos",3,3179
2022,"Valverde de Leganés",30,34480
2022,"Valverde de Llerena",3,4044
2022,"Valverde de Mérida",5,2703
2022,"Villafranca de los Barros",70,73505
2022,"Villagarcía de la Torre",5,5074
2022,"Villagonzalo",10,7731
2022,"Villalba de los Barros",8,8147
2022,"Villanueva de la Serena",92,153152
2022,"Villanueva del Fresno",19,27427
2022,"Villar de Rena",9,6623
2022,"Villar del Rey",19,31356
2022,"Villarta de los Montes",2,0
2022,"Zafra",102,238239
2022,"Zahínos",5,4102
2022,"Zalamea de la Serena",17,21410
2022,"Zarza, La",14,35807
2022,"Zarza-Capilla",8,7717
