"year","mun","cont","kg"
2023,"Murillo de Gállego",8,10640
2023,"Navardún",2,1600
2023,"Nigüella",1,1300
2023,"Nombrevilla",1,1400
2023,"Nonaspe",4,11500
2023,"Novallas",6,18840
2023,"Novillas",0,0
2023,"Nuévalos",12,18960
2023,"Nuez de Ebro",11,16780
2023,"Olvés",1,1700
2023,"Orcajo",1,2300
2023,"Orera",1,1200
2023,"Orés",1,900
2023,"Oseja",1,1600
2023,"Osera de Ebro",5,4700
2023,"Paniza",5,28400
2023,"Paracuellos de Jiloca",2,4200
2023,"Paracuellos de la Ribera",2,1300
2023,"Pastriz",16,23780
2023,"Pedrola",15,44540
2023,"Pedrosas, Las",2,2200
2023,"Perdiguera",6,11600
2023,"Piedratajada",2,1000
2023,"Pina de Ebro",16,32100
2023,"Pinseque",15,39280
2023,"Pintanos, Los",3,2000
2023,"Plasencia de Jalón",4,1400
2023,"Pleitas",1,600
2023,"Plenas",3,3540
2023,"Pomer",1,300
2023,"Pozuel de Ariza",1,1200
2023,"Pozuelo de Aragón",0,0
2023,"Pradilla de Ebro",3,4100
2023,"Puebla de Albortón",2,2200
2023,"Puebla de Alfindén, La",27,61600
2023,"Puendeluna",2,600
2023,"Purujosa",1,500
2023,"Quinto",14,19180
2023,"Remolinos",6,21100
2023,"Retascón",2,1500
2023,"Ricla",14,25840
2023,"Romanos",3,2300
2023,"Rueda de Jalón",2,3000
2023,"Ruesca",1,1400
2023,"Sabiñán",6,9740
2023,"Sádaba",11,28820
2023,"Salillas de Jalón",2,4500
2023,"Salvatierra de Esca",5,7400
2023,"Samper del Salz",1,1200
2023,"San Martín de la Virgen de Moncayo",3,9400
2023,"San Mateo de Gállego",20,31780
2023,"Santa Cruz de Grío",1,2800
2023,"Santa Cruz de Moncayo",2,5100
2023,"Santa Eulalia de Gállego",2,700
2023,"Santed",1,400
2023,"Sástago",10,7560
2023,"Sediles",1,2400
2023,"Sestrica",3,6100
2023,"Sierra de Luna",2,3000
2023,"Sigüés",5,5480
2023,"Sisamón",1,700
2023,"Sobradiel",8,15540
2023,"Sos del Rey Católico",6,10700
2023,"Tabuenca",0,0
2023,"Talamantes",0,0
2023,"Tarazona",58,166760
2023,"Tauste",28,67760
2023,"Terrer",4,8200
2023,"Tierga",1,1800
2023,"Tobed",1,2100
2023,"Torralba de los Frailes",2,900
2023,"Torralba de Ribota",2,2700
2023,"Torralbilla",1,3300
2023,"Torrehermosa",1,1100
2023,"Torrelapaja",1,2100
2023,"Torrellas",2,5300
2023,"Torres de Berrellén",5,22200
2023,"Torrijo de la Cañada",2,2100
2023,"Tosos",4,800
2023,"Trasmoz",2,3400
2023,"Trasobares",2,2300
2023,"Uncastillo",8,17400
2023,"Undués de Lerda",2,2000
2023,"Urrea de Jalón",3,1800
2023,"Urriés",3,800
2023,"Used",3,4020
2023,"Utebo",53,162280
2023,"Val de San Martín",1,1200
2023,"Valdehorna",1,700
2023,"Valmadrid",2,1200
2023,"Valpalmas",2,2400
2023,"Valtorres",2,1600
2023,"Velilla de Ebro",2,2800
2023,"Velilla de Jiloca",1,3000
2023,"Vera de Moncayo",3,5500
2023,"Vierlas",2,1500
2023,"Villadoz",2,1400
2023,"Villafeliche",1,3300
2023,"Villafranca de Ebro",6,17100
2023,"Villalba de Perejil",1,1200
2023,"Villalengua",2,2800
2023,"Villamayor de Gállego",12,31920
2023,"Villanueva de Gállego",25,63780
2023,"Villanueva de Huerva",7,5740
2023,"Villanueva de Jiloca",1,1100
2023,"Villar de los Navarros",2,3120
2023,"Villarreal de Huerva",2,2300
2023,"Villarroya de la Sierra",4,4500
2023,"Villarroya del Campo",1,2500
2023,"Vilueña, La",2,1800
2023,"Vistabella",2,3400
2023,"Zaida, La",5,7300
2023,"Zaragoza",1965,8839780
2023,"Zuera",53,107580
