"year","mun","cont","kg"
2023,"Laguna Dalga",8,8670
2023,"Laguna de Negrillos",20,17638
2023,"León",447,2405300
2023,"Llamas de la Ribera",19,12746
2023,"Lucillo",7,4333
2023,"Luyego",10,8642
2023,"Magaz de Cepeda",7,9731
2023,"Mansilla de las Mulas",29,41052
2023,"Mansilla Mayor",8,4588
2023,"Maraña",4,8618
2023,"Matadeón de los Oteros",7,5003
2023,"Matallana de Torío",32,24553
2023,"Matanza",8,12798
2023,"Molinaseca",17,26884
2023,"Murias de Paredes",17,11988
2023,"Noceda del Bierzo",7,2262
2023,"Oencia",3,2968
2023,"Omañas, Las",6,2721
2023,"Onzonilla",26,24267
2023,"Oseja de Sajambre",10,5982
2023,"Pajares de los Oteros",13,3636
2023,"Palacios de la Valduerna",5,8175
2023,"Palacios del Sil",14,2326
2023,"Páramo del Sil",15,10824
2023,"Peranzanes",8,8432
2023,"Pobladura de Pelayo García",6,6125
2023,"Pola de Gordón, La",49,34748
2023,"Ponferrada",290,951772
2023,"Posada de Valdeón",19,17118
2023,"Pozuelo del Páramo",10,4366
2023,"Prado de la Guzpeña",3,2680
2023,"Priaranza del Bierzo",11,11214
2023,"Prioro",3,8674
2023,"Puebla de Lillo",34,27330
2023,"Puente de Domingo Flórez",17,22101
2023,"Quintana del Castillo",20,16137
2023,"Quintana del Marco",7,3140
2023,"Quintana y Congosto",11,8249
2023,"Regueras de Arriba",3,2999
2023,"Reyero",1,2149
2023,"Riaño",13,21164
2023,"Riego de la Vega",18,21434
2023,"Riello",10,15536
2023,"Rioseco de Tapia",9,10130
2023,"Robla, La",33,40325
2023,"Roperuelos del Páramo",7,5221
2023,"Sabero",15,21464
2023,"Sahagún",59,45695
2023,"San Adrián del Valle",6,2032
2023,"San Andrés del Rabanedo",171,332312
2023,"San Cristóbal de la Polantera",14,19605
2023,"San Emiliano",17,14633
2023,"San Esteban de Nogales",5,1980
2023,"San Justo de la Vega",17,23010
2023,"San Millán de los Caballeros",4,1533
2023,"San Pedro Bercianos",6,8213
2023,"Sancedo",12,5057
2023,"Santa Colomba de Curueño",17,11113
2023,"Santa Colomba de Somoza",11,15200
2023,"Santa Cristina de Valmadrigal",6,7698
2023,"Santa Elena de Jamuz",19,20441
2023,"Santa María de la Isla",5,7754
2023,"Santa María de Ordás",6,5753
2023,"Santa María del Monte de Cea",10,9044
2023,"Santa María del Páramo",45,58471
2023,"Santa Marina del Rey",29,34038
2023,"Santas Martas",16,13443
2023,"Santiago Millas",6,8320
2023,"Santovenia de la Valdoncina",37,25205
2023,"Sariegos",58,52475
2023,"Sena de Luna",14,10938
2023,"Sobrado",3,2764
2023,"Soto de la Vega",20,19405
2023,"Soto y Amío",12,9435
2023,"Toral de los Guzmanes",10,11470
2023,"Toral de los Vados",29,32129
2023,"Toreno",40,23890
2023,"Torre del Bierzo",13,15389
2023,"Trabadelo",7,3407
2023,"Truchas",11,7941
2023,"Turcia",7,9533
2023,"Urdiales del Páramo",9,8599
2023,"Val de San Lorenzo",8,7813
2023,"Valdefresno",48,34284
2023,"Valdefuentes del Páramo",6,4680
2023,"Valdelugueros",15,6056
2023,"Valdemora",1,5001
2023,"Valdepiélago",9,4418
2023,"Valdepolo",32,31882
2023,"Valderas",25,29294
2023,"Valderrey",14,8290
2023,"Valderrueda",31,18083
2023,"Valdesamario",4,3348
2023,"Valdevimbre",44,53356
2023,"Valencia de Don Juan",74,101652
2023,"Vallecillo",3,1855
2023,"Valverde de la Virgen",91,110869
2023,"Valverde-Enrique",4,3552
2023,"Vecilla, La",9,9488
2023,"Vega de Espinareda",30,31339
2023,"Vega de Infanzones",13,14960
2023,"Vega de Valcarce",18,11958
2023,"Vegacervera",16,5420
2023,"Vegaquemada",16,13166
2023,"Vegas del Condado",30,34043
2023,"Villablino",62,61503
2023,"Villabraz",3,2029
2023,"Villadangos del Páramo",19,15891
2023,"Villademor de la Vega",5,4958
2023,"Villafranca del Bierzo",52,44921
2023,"Villagatón",17,26047
2023,"Villamañán",21,31896
2023,"Villamandos",6,5055
2023,"Villamanín",23,33503
2023,"Villamartín de Don Sancho",3,4855
2023,"Villamejil",17,19152
2023,"Villamol",5,4214
2023,"Villamontán de la Valduerna",12,12970
2023,"Villamoratiel de las Matas",4,3561
2023,"Villanueva de las Manzanas",21,15168
2023,"Villaobispo de Otero",12,9650
2023,"Villaornate y Castro",6,8264
2023,"Villaquejida",18,11467
2023,"Villaquilambre",156,201212
2023,"Villarejo de Órbigo",44,66464
2023,"Villares de Órbigo",7,9660
2023,"Villasabariego",28,29825
2023,"Villaselán",4,5446
2023,"Villaturiel",38,33535
2023,"Villazala",18,10884
2023,"Villazanzo de Valderaduey",14,10861
2023,"Zotes del Páramo",13,8811
