"year","mun","cont","kg"
2022,"Villalgordo del Marquesado",2,634
2022,"Villalpardo",7,11642
2022,"Villamayor de Santiago",8,21664
2022,"Villanueva de Guadamejud",1,1041
2022,"Villanueva de la Jara",16,35043
2022,"Villar de Cañas",2,922
2022,"Villar de Domingo García",4,3079
2022,"Villar de la Encina",2,1321
2022,"Villar de Olalla",8,13283
2022,"Villar del Humo",1,1364
2022,"Villar del Infantado",1,1127
2022,"Villar y Velasco",2,1689
2022,"Villarejo de Fuentes",2,2265
2022,"Villarejo de la Peñuela",1,758
2022,"Villarejo-Periesteban",2,2923
2022,"Villares del Saz",3,2411
2022,"Villarrubio",4,6352
2022,"Villarta",6,9210
2022,"Villas de la Ventosa",4,3190
2022,"Villaverde y Pasaconsol",2,1866
2022,"Víllora",1,2366
2022,"Vindel",1,982
2022,"Yémeda",1,1611
2022,"Zafra de Záncara",1,479
2022,"Zafrilla",2,2089
2022,"Zarza de Tajo",1,2038
2022,"Zarzuela",1,2639
