"year","mun","cont","kg"
2022,"Cereceda de la Sierra",1,589
2022,"Cerezal de Peñahorcada",1,1801
2022,"Cerralbo",2,856
2022,"Cerro, El",2,2894
2022,"Cespedosa de Tormes",7,2145
2022,"Chagarcía Medianero",2,1766
2022,"Cilleros de la Bastida",1,483
2022,"Cipérez",3,4112
2022,"Ciudad Rodrigo",79,154570
2022,"Coca de Alba",2,5194
2022,"Colmenar de Montemayor",1,3375
2022,"Cordovilla",1,1036
2022,"Cristóbal",2,2526
2022,"Cubo de Don Sancho, El",2,6346
2022,"Dios le Guarde",2,2650
2022,"Doñinos de Ledesma",2,698
2022,"Doñinos de Salamanca",11,13100
2022,"Éjeme",2,1155
2022,"Encina de San Silvestre",1,1250
2022,"Encina, La",2,2440
2022,"Encinas de Abajo",6,7445
2022,"Encinas de Arriba",2,1270
2022,"Encinasola de los Comendadores",2,2873
2022,"Endrinal",4,5059
2022,"Escurial de la Sierra",3,2717
2022,"Espadaña",1,360
2022,"Espeja",6,3407
2022,"Espino de la Orbada",1,1121
2022,"Florida de Liébana",2,4900
2022,"Forfoleda",1,928
2022,"Frades de la Sierra",4,2778
2022,"Fregeneda, La",3,3989
2022,"Fresnedoso",2,314
2022,"Fresno Alhándiga",5,3848
2022,"Fuente de San Esteban, La",11,10727
2022,"Fuenteguinaldo",8,11550
2022,"Fuenteliante",1,1429
2022,"Fuenterroble de Salvatierra",3,2847
2022,"Fuentes de Béjar",2,7797
2022,"Fuentes de Oñoro",12,13395
2022,"Gajates",2,1831
2022,"Galindo y Perahuy",5,3047
2022,"Galinduste",4,2864
2022,"Galisancho",3,2814
2022,"Gallegos de Argañán",4,1999
2022,"Gallegos de Solmirón",3,1073
2022,"Garcibuey",2,4433
2022,"Garcihernández",5,7953
2022,"Garcirrey",1,777
2022,"Gejuelo del Barro",1,240
2022,"Golpejas",2,2848
2022,"Gomecello",2,1977
2022,"Guadramiro",1,2044
2022,"Guijo de Ávila",2,2354
2022,"Guijuelo",32,93644
2022,"Herguijuela de Ciudad Rodrigo",4,3850
2022,"Herguijuela de la Sierra",3,846
2022,"Herguijuela del Campo",2,909
2022,"Hinojosa de Duero",3,5121
2022,"Horcajo de Montemayor",2,4673
2022,"Horcajo Medianero",3,3848
2022,"Hoya, La",1,1638
2022,"Huerta",5,5581
2022,"Iruelos",1,210
2022,"Ituero de Azaba",2,3990
2022,"Juzbado",2,1540
2022,"Lagunilla",3,4157
2022,"Larrodrigo",2,1715
2022,"Ledesma",11,16534
2022,"Ledrada",4,12213
2022,"Linares de Riofrío",10,10206
2022,"Lumbrales",14,12206
2022,"Machacón",11,13306
2022,"Macotera",7,6071
2022,"Madroñal",1,589
2022,"Maíllo, El",2,5168
2022,"Malpartida",1,328
2022,"Mancera de Abajo",2,1226
2022,"Manzano, El",1,858
2022,"Martiago",3,4620
2022,"Martín de Yeltes",3,2355
2022,"Martinamor",9,5132
2022,"Masueco",2,2302
2022,"Mata de Ledesma, La",1,610
2022,"Matilla de los Caños del Río",3,4069
2022,"Maya, La",3,1885
2022,"Membribe de la Sierra",2,1173
2022,"Mieza",4,4192
2022,"Milano, El",1,460
2022,"Miranda de Azán",4,2608
2022,"Miranda del Castañar",3,7396
2022,"Mogarraz",4,2819
2022,"Molinillo",1,303
2022,"Monforte de la Sierra",1,513
2022,"Monleón",1,929
2022,"Monleras",2,2737
2022,"Monsagro",0,0
2022,"Montejo",3,788
2022,"Montemayor del Río",3,3443
2022,"Monterrubio de Armuña",10,11593
2022,"Monterrubio de la Sierra",2,1511
2022,"Morasverdes",3,4500
2022,"Morille",2,2109
2022,"Moríñigo",2,2090
2022,"Moriscos",6,4054
2022,"Moronta",2,564
2022,"Mozárbez",9,12832
2022,"Narros de Matalayegua",6,4441
2022,"Nava de Béjar",2,1495
2022,"Nava de Francia",4,5913
2022,"Nava de Sotrobal",2,3690
2022,"Navacarros",3,5738
2022,"Navales",2,4251
2022,"Navalmoral de Béjar",1,1878
2022,"Navamorales",2,1656
2022,"Navarredonda de la Rinconada",2,3005
2022,"Navasfrías",9,10630
2022,"Negrilla de Palencia",1,484
2022,"Olmedo de Camaces",2,2965
2022,"Orbada, La",2,1455
2022,"Pajares de la Laguna",2,1729
2022,"Palacios del Arzobispo",2,2119
2022,"Palaciosrubios",5,6438
2022,"Palencia de Negrilla",1,484
2022,"Parada de Arriba",2,1898
2022,"Parada de Rubiales",4,2914
2022,"Paradinas de San Juan",4,7153
2022,"Pastores",2,2020
2022,"Payo, El",3,5150
2022,"Pedraza de Alba",1,2631
2022,"Pedrosillo de Alba",3,785
2022,"Pedrosillo de los Aires",3,2613
2022,"Pedrosillo el Ralo",3,2504
2022,"Pedroso de la Armuña, El",3,2544
2022,"Pelabravo",14,19472
2022,"Pelarrodríguez",2,921
2022,"Pelayos",1,1459
2022,"Peña, La",1,1512
2022,"Peñacaballera",1,10180
2022,"Peñaparda",5,6660
2022,"Peñaranda de Bracamonte",50,157166
2022,"Peñarandilla",2,2826
2022,"Peralejos de Abajo",2,2567
2022,"Peralejos de Arriba",2,725
2022,"Pereña de la Ribera",2,2623
2022,"Peromingo",1,1852
2022,"Pinedas",1,2336
2022,"Pino de Tormes, El",1,1991
2022,"Pitiegua",2,1566
2022,"Pizarral",2,1046
2022,"Poveda de las Cintas",2,4526
2022,"Pozos de Hinojo",2,1550
2022,"Puebla de Azaba",4,4720
2022,"Puebla de San Medel",1,906
2022,"Puebla de Yeltes",2,4344
2022,"Puente del Congosto",4,2957
2022,"Puertas",1,600
2022,"Puerto de Béjar",1,1771
2022,"Puerto Seguro",2,1564
2022,"Rágama",2,3876
2022,"Redonda, La",1,1095
2022,"Retortillo",1,1073
2022,"Rinconada de la Sierra, La",2,1431
2022,"Robleda",9,10730
2022,"Robliza de Cojos",3,1191
2022,"Rollán",2,1393
2022,"Saelices el Chico",3,1817
2022,"Sagrada, La",3,1281
2022,"Sahugo, El",3,3920
2022,"Salamanca",503,2156780
2022,"Saldeana",1,2510
2022,"Salmoral",2,906
2022,"Salvatierra de Tormes",2,788
2022,"San Cristóbal de la Cuesta",5,10432
2022,"San Esteban de la Sierra",3,69575
2022,"San Felices de los Gallegos",5,7912
2022,"San Martín del Castañar",2,6089
2022,"San Miguel de Valero",4,3583
2022,"San Miguel del Robledo",1,589
2022,"San Morales",2,2459
2022,"San Muñoz",1,1052
2022,"San Pedro de Rozados",2,1002
2022,"San Pedro del Valle",1,1577
2022,"San Pelayo de Guareña",1,1255
2022,"Sanchón de la Ribera",3,269
2022,"Sanchón de la Sagrada",1,427
2022,"Sanchotello",1,834
2022,"Sancti-Spíritus",5,9940
2022,"Sando",2,1404
2022,"Santa María de Sando",3,2901
2022,"Santa Marta de Tormes",80,208326
2022,"Santiago de la Puebla",7,6622
2022,"Santibáñez de Béjar",4,3007
2022,"Santibáñez de la Sierra",2,2034
2022,"Santiz",1,1420
2022,"Santos, Los",5,6055
2022,"Sardón de los Frailes",1,1774
2022,"Saucelle",4,2081
2022,"Sepulcro-Hilario",3,5819
2022,"Sequeros",4,3074
2022,"Serradilla del Arroyo",4,5450
2022,"Serradilla del Llano",2,2830
2022,"Sierpe, La",1,682
2022,"Sieteiglesias de Tormes",4,2253
2022,"Sobradillo",2,4430
2022,"Sorihuela",4,786
2022,"Sotoserrano",2,641
2022,"Tabera de Abajo",1,238
2022,"Tala, La",2,1223
2022,"Tamames",12,6907
2022,"Tarazona de Guareña",2,5242
2022,"Tardáguila",1,702
2022,"Tejado, El",4,2524
2022,"Tejeda y Segoyuela",2,1223
2022,"Tenebrón",1,1940
2022,"Terradillos",13,12237
2022,"Topas",3,5117
2022,"Tordillos",5,4743
2022,"Tornadizo, El",3,2649
2022,"Torresmenudas",1,1337
2022,"Trabanca",3,4164
2022,"Tremedal de Tormes",1,240
2022,"Valdecarros",4,3576
2022,"Valdefuentes de Sangusín",3,1405
2022,"Valdehijaderos",1,1607
2022,"Valdelacasa",3,2758
2022,"Valdelageve",0,0
2022,"Valdelosa",2,10907
2022,"Valdemierque",2,379
2022,"Valderrodrigo",1,1062
2022,"Valdunciel",2,3441
2022,"Valero",2,716
2022,"Vallejera de Riofrío",2,1535
2022,"Valsalabroso",2,1775
2022,"Valverde de Valdelacasa",1,1282
2022,"Valverdón",2,1173
2022,"Vecinos",4,3644
2022,"Vega de Tirados",2,16695
2022,"Veguillas, Las",3,2209
2022,"Vellés, La",5,3781
2022,"Ventosa del Río Almar",3,6175
2022,"Vídola, La",2,1775
2022,"Villaflores",2,6264
2022,"Villagonzalo de Tormes",9,6249
2022,"Villalba de los Llanos",1,1952
2022,"Villamayor",48,71405
2022,"Villanueva del Conde",2,1307
2022,"Villar de Argañán",3,2090
2022,"Villar de Ciervo",3,2787
2022,"Villar de Gallimazo",2,5397
2022,"Villar de la Yegua",4,3825
2022,"Villar de Peralonso",1,2528
2022,"Villar de Samaniego",2,0
2022,"Villares de la Reina",32,32953
2022,"Villares de Yeltes",2,1480
2022,"Villarino de los Aires",5,7202
2022,"Villarmayor",1,1469
2022,"Villarmuerto",2,600
2022,"Villasbuenas",2,4365
2022,"Villasdardo",1,240
2022,"Villaseco de los Gamitos",4,4467
2022,"Villaseco de los Reyes",1,858
2022,"Villasrubias",5,5630
2022,"Villaverde de Guareña",1,1021
2022,"Villavieja de Yeltes",3,5419
2022,"Villoria",13,19308
2022,"Villoruela",5,6909
2022,"Vilvestre",2,2079
2022,"Vitigudino",18,22535
2022,"Yecla de Yeltes",2,3324
2022,"Zamarra",1,1540
2022,"Zamayón",1,1091
2022,"Zarapicos",1,3314
2022,"Zarza de Pumareda, La",2,3129
2022,"Zorita de la Frontera",2,2911
