"year","mun","cont","kg"
2023,"San Sebastián de los Reyes",266,1257489
2023,"Santa María de la Alameda",20,39206
2023,"Santorcaz",12,20622
2023,"Santos de la Humosa, Los",23,30206
2023,"Serna del Monte, La",4,4741
2023,"Serranillos del Valle",35,44928
2023,"Sevilla la Nueva",63,104551
2023,"Somosierra",4,2615
2023,"Soto del Real",71,179209
2023,"Talamanca de Jarama",27,52444
2023,"Tielmes",22,26330
2023,"Titulcia",10,19481
2023,"Torrejón de Ardoz",471,1690271
2023,"Torrejón de la Calzada",54,107840
2023,"Torrejón de Velasco",49,54244
2023,"Torrelaguna",30,53580
2023,"Torrelodones",166,501529
2023,"Torremocha de Jarama",15,28016
2023,"Torres de la Alameda",43,99413
2023,"Tres Cantos",197,890351
2023,"Valdaracete",9,5305
2023,"Valdeavero",15,19655
2023,"Valdelaguna",19,17650
2023,"Valdemanco",13,19715
2023,"Valdemaqueda",18,13746
2023,"Valdemorillo",90,196586
2023,"Valdemoro",297,803997
2023,"Valdeolmos-Alalpardo",33,84891
2023,"Valdepiélagos",7,8634
2023,"Valdetorres de Jarama",40,71186
2023,"Valdilecha",18,58050
2023,"Valverde de Alcalá",9,8973
2023,"Velilla de San Antonio",63,144849
2023,"Vellón, El",11,20054
2023,"Venturada",20,60411
2023,"Villa del Prado",39,58649
2023,"Villaconejos",27,64055
2023,"Villalbilla",108,228640
2023,"Villamanrique de Tajo",12,9475
2023,"Villamanta",17,26259
2023,"Villamantilla",12,15154
2023,"Villanueva de la Cañada",120,337464
2023,"Villanueva de Perales",16,19717
2023,"Villanueva del Pardillo",110,226096
2023,"Villar del Olmo",12,20074
2023,"Villarejo de Salvanés",61,87575
2023,"Villaviciosa de Odón",184,384581
2023,"Villavieja del Lozoya",9,13430
2023,"Zarzalejo",21,25948
